,phase,set_input_voltage,set_output_voltage,U_in,I_in,P_in,U_out,I_out,P_out,n
2622,70.0,34.0,9.5,33.96462,0.2129996,7.234451,9.587646,0.6952716,6.666018,0.9214269
2623,70.0,34.0,10.0,33.96267,0.2235544,7.592504,10.0899,0.6934893,6.99724,0.9215984
2624,70.0,34.0,10.5,33.96124,0.2340104,7.947285,10.58721,0.6916847,7.323015,0.9214486
2625,70.0,34.0,11.0,33.95975,0.2444889,8.302785,11.08613,0.689832,7.647568,0.9210847
2626,70.0,34.0,11.5,33.958,0.2549994,8.659267,11.58624,0.6880161,7.971518,0.9205765
2627,70.0,34.0,12.0,33.95636,0.2657731,9.024685,12.09872,0.6863182,8.303574,0.9200957
2628,70.0,34.5,8.0,34.48406,0.1815501,6.260585,8.082207,0.7119612,5.754217,0.919118
2629,70.0,34.5,8.5,34.48285,0.1922116,6.628005,8.590307,0.7100142,6.09924,0.9202226
2630,70.0,34.5,9.0,34.48064,0.2025669,6.984638,9.083394,0.7082283,6.433116,0.921038
2631,70.0,34.5,9.5,34.47916,0.2131733,7.350037,9.588897,0.7064222,6.773809,0.9216021
2632,70.0,34.5,10.0,34.47772,0.2237268,7.71359,10.09103,0.7045371,7.109506,0.9216858
2633,70.0,34.5,10.5,34.47569,0.2341727,8.073264,10.58818,0.7026086,7.439348,0.9214796
2634,70.0,34.5,11.0,34.47418,0.2446697,8.434789,11.08753,0.7008651,7.770865,0.9212875
2635,70.0,34.5,11.5,34.47191,0.2551822,8.796618,11.58728,0.6991943,8.101763,0.9210088
2636,70.0,34.5,12.0,34.46971,0.2659476,9.167134,12.09942,0.6973734,8.437812,0.9204416
2637,70.0,35.0,8.0,34.98157,0.1817212,6.356892,8.082908,0.7227347,5.841798,0.9189707
2638,70.0,35.0,8.5,34.98033,0.1923874,6.729773,8.591167,0.7207196,6.191823,0.9200642
2639,70.0,35.0,9.0,34.97809,0.2027446,7.091619,9.084742,0.7190124,6.532042,0.9210932
2640,70.0,35.0,9.5,34.97653,0.2133435,7.462018,9.589842,0.7170312,6.876215,0.9214956
2641,70.0,35.0,10.0,34.97447,0.2238942,7.830582,10.09184,0.7152699,7.218386,0.9218199
2642,70.0,35.0,10.5,34.9731,0.2343471,8.195846,10.58917,0.71348,7.555162,0.9218283
2643,70.0,35.0,11.0,34.97203,0.2448291,8.562172,11.0885,0.7116452,7.891074,0.9216206
2644,70.0,35.0,11.5,34.97015,0.2553291,8.928896,11.58831,0.7098082,8.225477,0.9212199
2645,70.0,35.0,12.0,34.9684,0.2660922,9.304818,12.10079,0.7080188,8.567585,0.9207687
2646,75.0,25.0,8.0,24.93085,0.1837514,4.581078,8.093349,0.5143901,4.163138,0.9087684
2647,75.0,25.0,8.5,24.92915,0.1946972,4.853637,8.599527,0.5126361,4.408428,0.9082732
2648,75.0,25.0,9.0,24.92721,0.2053152,5.117934,9.091396,0.5108827,4.644638,0.907522
2649,75.0,25.0,9.5,24.92528,0.2163235,5.391923,9.600275,0.509162,4.888095,0.9065587
2650,75.0,25.0,10.0,24.92343,0.2271686,5.661822,10.10167,0.5074105,5.125692,0.9053079
2651,75.0,25.0,10.5,24.92248,0.2379227,5.929624,10.59959,0.5056865,5.360068,0.9039474
2652,75.0,25.0,11.0,24.9206,0.2486536,6.196596,11.09584,0.5039186,5.591398,0.9023339
2653,75.0,25.0,11.5,24.91868,0.2595192,6.466875,11.5983,0.5021825,5.824462,0.9006611
2654,75.0,25.0,12.0,24.91685,0.270577,6.741926,12.11028,0.5004965,6.061151,0.8990236
2655,75.0,25.5,8.0,25.47285,0.183957,4.685908,8.095498,0.5263138,4.260772,0.9092735
2656,75.0,25.5,8.5,25.47174,0.1948915,4.964225,8.601565,0.524582,4.512226,0.9089487
2657,75.0,25.5,9.0,25.46984,0.2055327,5.234885,9.093549,0.5228189,4.754279,0.9081916
2658,75.0,25.5,9.5,25.46797,0.2165082,5.514023,9.602077,0.5210984,5.003627,0.9074368
2659,75.0,25.5,10.0,25.46581,0.2273508,5.789671,10.10354,0.5193473,5.247248,0.9063119
2660,75.0,25.5,10.5,25.46438,0.2381072,6.063253,10.60171,0.5175814,5.487248,0.9050007
2661,75.0,25.5,11.0,25.46248,0.2488503,6.336345,11.098,0.5158304,5.724687,0.9034683
2662,75.0,25.5,11.5,25.46107,0.2596984,6.6122,11.60025,0.514122,5.963945,0.9019608
2663,75.0,25.5,12.0,25.45902,0.2707603,6.893292,12.11215,0.5124283,6.206608,0.9003838
2664,75.0,26.0,8.0,25.96931,0.1841379,4.781936,8.097101,0.5372335,4.350034,0.9096804
2665,75.0,26.0,8.5,25.96784,0.1950924,5.066129,8.603681,0.5354947,4.607226,0.9094174
2666,75.0,26.0,9.0,25.96625,0.2057143,5.341628,9.095262,0.5337583,4.854672,0.9088375
2667,75.0,26.0,9.5,25.96422,0.2167094,5.62669,9.603946,0.5320148,5.109442,0.9080723
2668,75.0,26.0,10.0,25.96282,0.227544,5.907685,10.10526,0.5303273,5.359097,0.90714
2669,75.0,26.0,10.5,25.96103,0.2382998,6.186511,10.60312,0.5285583,5.604365,0.9059008
2670,75.0,26.0,11.0,25.9589,0.2490468,6.46498,11.09994,0.5267844,5.847277,0.9044539
2671,75.0,26.0,11.5,25.95802,0.2598799,6.745967,11.602,0.5250749,6.091917,0.9030458
2672,75.0,26.0,12.0,25.95611,0.270947,7.03273,12.11396,0.5233886,6.340306,0.9015428
2673,75.0,26.5,8.0,26.46659,0.1843314,4.878625,8.099168,0.5482134,4.440072,0.9101072
2674,75.0,26.5,8.5,26.46474,0.1952812,5.168066,8.605969,0.5464347,4.7026,0.9099344
2675,75.0,26.5,9.0,26.46278,0.2059031,5.44877,9.097341,0.5447051,4.955368,0.9094471
2676,75.0,26.5,9.5,26.46078,0.2168842,5.738925,9.605979,0.5429763,5.215819,0.9088494
2677,75.0,26.5,10.0,26.45945,0.227718,6.025294,10.10736,0.5412648,5.470757,0.9079652
2678,75.0,26.5,10.5,26.45783,0.2384639,6.309236,10.60522,0.5394903,5.721413,0.9068313
2679,75.0,26.5,11.0,26.45556,0.2492127,6.593061,11.10171,0.5377154,5.969562,0.9054309
2680,75.0,26.5,11.5,26.45412,0.2600553,6.879534,11.60377,0.5360178,6.219829,0.9041061
2681,75.0,26.5,12.0,26.45226,0.271114,7.171579,12.11568,0.5343207,6.473657,0.9026822
2682,75.0,27.0,8.0,26.96845,0.1845057,4.975833,8.10082,0.5591703,4.529738,0.9103476
2683,75.0,27.0,8.5,26.96674,0.1954523,5.270713,8.607619,0.5573596,4.79754,0.9102259
2684,75.0,27.0,9.0,26.96481,0.206072,5.556692,9.099037,0.5556415,5.055802,0.9098583
2685,75.0,27.0,9.5,26.96306,0.2170526,5.852403,9.607396,0.5539215,5.321743,0.9093262
2686,75.0,27.0,10.0,26.9607,0.2278941,6.144185,10.10899,0.5522011,5.582193,0.9085327
2687,75.0,27.0,10.5,26.95828,0.2386548,6.433722,10.60674,0.5504095,5.838053,0.9074146
2688,75.0,27.0,11.0,26.9565,0.2493864,6.722583,11.1036,0.5486506,6.091999,0.9061991
2689,75.0,27.0,11.5,26.95474,0.2602326,7.014504,11.60522,0.546929,6.347234,0.9048728
2690,75.0,27.0,12.0,26.95296,0.271304,7.312446,12.11753,0.5452483,6.60706,0.9035363
2691,75.0,27.5,8.0,27.48242,0.1846901,5.075731,8.102371,0.5704864,4.622293,0.9106653
2692,75.0,27.5,8.5,27.48056,0.1956477,5.376509,8.609671,0.56875,4.89675,0.9107676
2693,75.0,27.5,9.0,27.47896,0.2062592,5.667789,9.101042,0.5670037,5.160324,0.910465
2694,75.0,27.5,9.5,27.47634,0.2172544,5.969357,9.609276,0.5652642,5.431779,0.9099438
2695,75.0,27.5,10.0,27.47507,0.2280812,6.266547,10.11071,0.5635548,5.697937,0.9092627
2696,75.0,27.5,10.5,27.47305,0.2388446,6.56179,10.60871,0.5617658,5.959611,0.9082294
2697,75.0,27.5,11.0,27.47115,0.2495793,6.856229,11.10569,0.5600131,6.219333,0.9071069
2698,75.0,27.5,11.5,27.46988,0.2604185,7.153665,11.6073,0.5583054,6.480417,0.9058877
2699,75.0,27.5,12.0,27.46788,0.2714811,7.45701,12.11918,0.5566189,6.745762,0.9046202
2700,75.0,28.0,8.0,27.97768,0.184882,5.172571,8.104251,0.581438,4.71212,0.9109821
2701,75.0,28.0,8.5,27.97559,0.1958405,5.478754,8.611381,0.5796778,4.991827,0.9111244
2702,75.0,28.0,9.0,27.97385,0.2064467,5.775109,9.10289,0.5779573,5.261082,0.9109926
2703,75.0,28.0,9.5,27.97175,0.2174264,6.081797,9.61095,0.5762297,5.538115,0.9106051
2704,75.0,28.0,10.0,27.96943,0.2282522,6.384085,10.11228,0.5744497,5.808996,0.9099184
2705,75.0,28.0,10.5,27.96823,0.2390133,6.684779,10.61028,0.5727004,6.076513,0.9090073
2706,75.0,28.0,11.0,27.96624,0.2497592,6.984827,11.10751,0.5709381,6.341703,0.9079257
2707,75.0,28.0,11.5,27.96393,0.2605852,7.286986,11.60891,0.5692199,6.608025,0.9068255
2708,75.0,28.0,12.0,27.96269,0.2716675,7.596552,12.12101,0.5675384,6.879138,0.9055606
2709,75.0,28.5,8.0,28.47326,0.1850582,5.269211,8.106094,0.5924034,4.802077,0.9113466
2710,75.0,28.5,8.5,28.47173,0.1960119,5.580798,8.613366,0.5906208,5.087234,0.9115602
2711,75.0,28.5,9.0,28.47047,0.2066383,5.88309,9.104825,0.5888994,5.361826,0.9113961
2712,75.0,28.5,9.5,28.46853,0.2176256,6.19548,9.612711,0.5871573,5.644174,0.9110147
2713,75.0,28.5,10.0,28.46696,0.228454,6.503392,10.11438,0.5854098,5.921056,0.9104566
2714,75.0,28.5,10.5,28.46429,0.2392058,6.808823,10.61216,0.5836446,6.193727,0.9096619
2715,75.0,28.5,11.0,28.46321,0.2499544,7.114504,11.10947,0.5818828,6.464411,0.9086242
2716,75.0,28.5,11.5,28.46154,0.2607858,7.422367,11.61071,0.5801739,6.736229,0.9075581
2717,75.0,28.5,12.0,28.45986,0.2718498,7.736807,12.12267,0.578482,7.012745,0.9064134
2718,75.0,29.0,8.0,28.97062,0.1852488,5.366773,8.107625,0.6033361,4.891623,0.9114645
2719,75.0,29.0,8.5,28.96855,0.1962095,5.683905,8.615278,0.6015568,5.182579,0.911799
2720,75.0,29.0,9.0,28.96666,0.2068234,5.990984,9.106709,0.5998345,5.462519,0.9117898
2721,75.0,29.0,9.5,28.9653,0.2177988,6.308608,9.614406,0.5981041,5.750415,0.9115189
2722,75.0,29.0,10.0,28.96368,0.2286329,6.622049,10.11611,0.596379,6.033037,0.9110529
2723,75.0,29.0,10.5,28.96173,0.2393918,6.9332,10.61371,0.5945896,6.310803,0.9102295
2724,75.0,29.0,11.0,28.95975,0.2501428,7.244075,11.11125,0.592818,6.586949,0.9092878
2725,75.0,29.0,11.5,28.95805,0.260959,7.556863,11.61241,0.5911313,6.864461,0.9083744
2726,75.0,29.0,12.0,28.95584,0.2720179,7.876507,12.12425,0.5894203,7.146281,0.9072906
2727,75.0,29.5,8.0,29.46596,0.1854273,5.463793,8.109446,0.6142781,4.981455,0.9117211
2728,75.0,29.5,8.5,29.46422,0.1963808,5.786207,8.617019,0.6124765,5.277721,0.9121211
2729,75.0,29.5,9.0,29.46208,0.2070114,6.098985,9.1085,0.6107543,5.563055,0.912128
2730,75.0,29.5,9.5,29.46104,0.2179695,6.421608,9.61622,0.6090374,5.856638,0.9120204
2731,75.0,29.5,10.0,29.45925,0.2288045,6.740409,10.11766,0.6073089,6.144547,0.9115986
2732,75.0,29.5,10.5,29.45776,0.2395671,7.057111,10.61561,0.605538,6.428156,0.9108764
2733,75.0,29.5,11.0,29.45616,0.250313,7.37326,11.11303,0.6037708,6.709723,0.9100075
2734,75.0,29.5,11.5,29.4546,0.2611388,7.69174,11.61398,0.6020523,6.992225,0.9090563
2735,75.0,29.5,12.0,29.45279,0.2722092,8.01732,12.12611,0.6003569,7.279993,0.9080332
2736,75.0,30.0,8.0,29.98279,0.1856171,5.565319,8.111258,0.6256675,5.07495,0.9118885
2737,75.0,30.0,8.5,29.98108,0.1965906,5.893996,8.618953,0.6238727,5.377129,0.9123062
2738,75.0,30.0,9.0,29.97938,0.2072141,6.212148,9.11083,0.6221451,5.668259,0.9124475
2739,75.0,30.0,9.5,29.97736,0.2181662,6.540048,9.617944,0.6204194,5.967159,0.912403
2740,75.0,30.0,10.0,29.97592,0.2290082,6.864731,10.11971,0.6186739,6.260799,0.912024
2741,75.0,30.0,10.5,29.97412,0.2397676,7.186822,10.61751,0.6168957,6.549897,0.9113759
2742,75.0,30.0,11.0,29.972,0.2505114,7.508329,11.11497,0.6151156,6.83699,0.9105875
2743,75.0,30.0,11.5,29.97069,0.2613368,7.832442,11.61579,0.6134349,7.125529,0.9097455
2744,75.0,30.0,12.0,29.96913,0.2723958,8.163465,12.12797,0.6117188,7.418906,0.9087937
2745,75.0,30.5,8.0,30.47515,0.1858185,5.662847,8.113033,0.636511,5.164035,0.911915
2746,75.0,30.5,8.5,30.47289,0.1967924,5.996834,8.620997,0.6347101,5.471835,0.9124539
2747,75.0,30.5,9.0,30.47128,0.2074109,6.320076,9.112683,0.6329888,5.768227,0.9126831
2748,75.0,30.5,9.5,30.46948,0.2183592,6.653291,9.619778,0.6312659,6.072638,0.9127269
2749,75.0,30.5,10.0,30.4675,0.2292033,6.983253,10.12156,0.6295114,6.371639,0.9124171
2750,75.0,30.5,10.5,30.46624,0.2399486,7.310333,10.6191,0.6277542,6.666186,0.9118855
2751,75.0,30.5,11.0,30.46454,0.2507208,7.638093,11.11707,0.6259922,6.959199,0.9111174
2752,75.0,30.5,11.5,30.46288,0.2615295,7.966944,11.61759,0.6242813,7.252643,0.9103419
2753,75.0,30.5,12.0,30.46158,0.2725976,8.303754,12.1298,0.6225793,7.55176,0.9094393
2754,75.0,31.0,8.0,30.97094,0.1851689,5.734854,8.075848,0.6499037,5.248523,0.9151973
2755,75.0,31.0,8.5,30.96869,0.1961343,6.074021,8.58372,0.6479924,5.562185,0.9157335
2756,75.0,31.0,9.0,30.96765,0.2067612,6.402909,9.075786,0.6463089,5.865761,0.9161088
2757,75.0,31.0,9.5,30.96576,0.2177181,6.741807,9.583003,0.6445801,6.177013,0.9162251
2758,75.0,31.0,10.0,30.96443,0.2285381,7.076551,10.08471,0.6429835,6.484302,0.9163083
2759,75.0,31.0,10.5,30.96285,0.2392991,7.409381,10.58246,0.6410815,6.78422,0.9156258
2760,75.0,31.0,11.0,30.96084,0.2500739,7.7425,11.08051,0.6392595,7.083324,0.9148627
2761,75.0,31.0,11.5,30.95953,0.2608729,8.076502,11.58101,0.6375023,7.382922,0.9141237
2762,75.0,31.0,12.0,30.95688,0.2719479,8.418657,12.09346,0.6359156,7.690421,0.9134973
2763,75.0,31.5,8.0,31.468,0.1853261,5.831842,8.076923,0.660744,5.336778,0.9151102
2764,75.0,31.5,8.5,31.46642,0.1963038,6.176979,8.584991,0.6590341,5.657802,0.9159497
2765,75.0,31.5,9.0,31.46458,0.2069388,6.511241,9.077117,0.6572645,5.966066,0.9162717
2766,75.0,31.5,9.5,31.46258,0.2178754,6.854921,9.583874,0.6554696,6.281938,0.9164129
2767,75.0,31.5,10.0,31.46131,0.2287184,7.195781,10.08571,0.6537814,6.593847,0.916349
2768,75.0,31.5,10.5,31.45924,0.2394771,7.533767,10.58322,0.6520719,6.901021,0.9160119
2769,75.0,31.5,11.0,31.45781,0.2502383,7.871949,11.08173,0.6502397,7.205778,0.9153741
2770,75.0,31.5,11.5,31.45617,0.2610335,8.211115,11.58199,0.6485091,7.511024,0.9147386
2771,75.0,31.5,12.0,31.45403,0.2721052,8.558805,12.09436,0.6467716,7.822288,0.9139463
2772,75.0,32.0,8.0,31.96324,0.1855039,5.929305,8.078117,0.671867,5.427421,0.9153552
2773,75.0,32.0,8.5,31.9616,0.1964913,6.280176,8.586131,0.6700507,5.753143,0.9160799
2774,75.0,32.0,9.0,31.96012,0.2071058,6.619127,9.078266,0.6681951,6.066052,0.916443
2775,75.0,32.0,9.5,31.95804,0.2180497,6.968442,9.584823,0.666465,6.387949,0.9166968
2776,75.0,32.0,10.0,31.95642,0.2288969,7.314726,10.08667,0.6647463,6.70508,0.9166548
2777,75.0,32.0,10.5,31.95507,0.2396412,7.657753,10.58426,0.6629742,7.01709,0.916338
2778,75.0,32.0,11.0,31.95279,0.2504212,8.001657,11.08293,0.6611398,7.327366,0.9157312
2779,75.0,32.0,11.5,31.95179,0.2612044,8.345949,11.58306,0.659529,7.639363,0.9153379
2780,75.0,32.0,12.0,31.94964,0.2722878,8.699497,12.09553,0.6577959,7.956392,0.9145807
2781,75.0,32.5,8.0,32.47981,0.1856972,6.031411,8.079136,0.6833314,5.520728,0.9153293
2782,75.0,32.5,8.5,32.47816,0.1966649,6.387315,8.587221,0.6814381,5.85166,0.9161377
2783,75.0,32.5,9.0,32.47623,0.2073062,6.732525,9.079862,0.6796781,6.171383,0.9166521
2784,75.0,32.5,9.5,32.47442,0.2182419,7.087279,9.586145,0.6778187,6.497669,0.9168072
2785,75.0,32.5,10.0,32.4726,0.229077,7.438724,10.08792,0.6759812,6.819247,0.9167227
2786,75.0,32.5,10.5,32.47093,0.2398275,7.787422,10.58546,0.6743551,7.138357,0.9166521
2787,75.0,32.5,11.0,32.46926,0.2506044,8.13694,11.08422,0.6724849,7.453973,0.9160659
2788,75.0,32.5,11.5,32.46709,0.2613965,8.486783,11.58417,0.6708127,7.77081,0.9156367
2789,75.0,32.5,12.0,32.4661,0.2724687,8.845994,12.09672,0.6690605,8.093438,0.9149269
2790,75.0,33.0,8.0,32.97459,0.1858735,6.129102,8.080275,0.6939099,5.606983,0.914813
2791,75.0,33.0,8.5,32.97288,0.1968451,6.49055,8.588445,0.6921851,5.944794,0.9159153
2792,75.0,33.0,9.0,32.97105,0.2074944,6.84131,9.081391,0.6904405,6.270161,0.9165147
2793,75.0,33.0,9.5,32.96926,0.2184162,7.201018,9.587228,0.6887524,6.603226,0.916985
2794,75.0,33.0,10.0,32.96795,0.2292591,7.558201,10.08924,0.6869754,6.931061,0.9170251
2795,75.0,33.0,10.5,32.9662,0.2399917,7.911613,10.58646,0.6852877,7.254767,0.916977
2796,75.0,33.0,11.0,32.96477,0.2507673,8.266485,11.08539,0.6835292,7.577186,0.9166152
2797,75.0,33.0,11.5,32.96304,0.2615526,8.621568,11.58542,0.6817538,7.898401,0.9161212
2798,75.0,33.0,12.0,32.96159,0.2726301,8.986323,12.09786,0.6800491,8.227138,0.9155176
2799,75.0,33.5,8.0,33.47143,0.1860385,6.226974,8.081388,0.7048926,5.69651,0.914812
2800,75.0,33.5,8.5,33.46916,0.1970163,6.59397,8.589461,0.703109,6.039328,0.9158865
2801,75.0,33.5,9.0,33.46855,0.2076658,6.950274,9.08251,0.7014233,6.370684,0.916609
2802,75.0,33.5,9.5,33.46655,0.218585,7.315284,9.588125,0.6996715,6.708538,0.9170578
2803,75.0,33.5,10.0,33.46522,0.2294194,7.677568,10.08999,0.6980396,7.043213,0.9173754
2804,75.0,33.5,10.5,33.46333,0.2401619,8.036614,10.58739,0.6961374,7.37028,0.9170877
2805,75.0,33.5,11.0,33.4617,0.2509469,8.39711,11.08665,0.6943179,7.697662,0.9167038
2806,75.0,33.5,11.5,33.45979,0.2617354,8.757611,11.58643,0.6925529,8.024213,0.9162559
2807,75.0,33.5,12.0,33.45761,0.2728024,9.127317,12.09907,0.6908729,8.358919,0.9158133
2808,75.0,34.0,8.0,33.96885,0.1862153,6.325518,8.082343,0.7158477,5.785727,0.9146645
2809,75.0,34.0,8.5,33.96736,0.1971932,6.698133,8.590582,0.7140514,6.134117,0.9157951
2810,75.0,34.0,9.0,33.96577,0.2078317,7.059163,9.083923,0.7123298,6.470749,0.9166454
2811,75.0,34.0,9.5,33.96317,0.2187575,7.429698,9.589412,0.710498,6.813258,0.9170303
2812,75.0,34.0,10.0,33.96175,0.2295985,7.797568,10.09158,0.7087815,7.152725,0.9173021
2813,75.0,34.0,10.5,33.96024,0.240342,8.162071,10.58882,0.7069589,7.48586,0.917152
2814,75.0,34.0,11.0,33.95925,0.2511285,8.528135,11.0881,0.7053164,7.82062,0.9170375
2815,75.0,34.0,11.5,33.95731,0.2619137,8.893884,11.58767,0.7036291,8.153424,0.916745
2816,75.0,34.0,12.0,33.95566,0.2729821,9.269285,12.10022,0.7018889,8.493008,0.9162527
2817,75.0,34.5,8.0,34.48337,0.1864074,6.427955,8.083748,0.7273305,5.879557,0.9146854
2818,75.0,34.5,8.5,34.48201,0.1973705,6.805731,8.59205,0.7254736,6.233305,0.9158906
2819,75.0,34.5,9.0,34.47946,0.2080258,7.172617,9.085479,0.7236459,6.574669,0.9166347
2820,75.0,34.5,9.5,34.47807,0.2189275,7.548197,9.590524,0.7219374,6.923758,0.917273
2821,75.0,34.5,10.0,34.47655,0.2297711,7.921714,10.0923,0.7201876,7.268347,0.917522
2822,75.0,34.5,10.5,34.47458,0.2405183,8.291768,10.58971,0.7184108,7.607761,0.9175078
2823,75.0,34.5,11.0,34.47329,0.2513085,8.663429,11.08912,0.7167091,7.947671,0.9173816
2824,75.0,34.5,11.5,34.47157,0.2620833,9.034422,11.58874,0.7148649,8.284384,0.9169799
2825,75.0,34.5,12.0,34.46986,0.2731546,9.415603,12.10113,0.7131024,8.629348,0.9164945
2826,75.0,35.0,8.0,34.98139,0.1865808,6.526855,8.084863,0.7381962,5.968215,0.9144089
2827,75.0,35.0,8.5,34.97931,0.1975529,6.910262,8.592744,0.7363989,6.327687,0.9156942
2828,75.0,35.0,9.0,34.9781,0.2082175,7.283052,9.086655,0.7346455,6.67547,0.9165759
2829,75.0,35.0,9.5,34.97634,0.2191077,7.663587,9.591471,0.7328098,7.028724,0.9171585
2830,75.0,35.0,10.0,34.97382,0.2299478,8.042154,10.09365,0.7310236,7.378699,0.9175028
2831,75.0,35.0,10.5,34.97181,0.2406918,8.417426,10.59096,0.7293164,7.724162,0.9176394
2832,75.0,35.0,11.0,34.97022,0.251479,8.794275,11.09054,0.7276105,8.069592,0.9175959
2833,75.0,35.0,11.5,34.96841,0.2622712,9.171206,11.58984,0.7257259,8.411049,0.9171147
2834,75.0,35.0,12.0,34.96704,0.2733182,9.557129,12.1022,0.7239868,8.761836,0.9167854
2835,80.0,25.0,8.0,24.9296,0.1874464,4.672962,8.094646,0.5221741,4.226815,0.9045258
2836,80.0,25.0,8.5,24.92752,0.1986127,4.950922,8.600982,0.5204467,4.476353,0.9041452
2837,80.0,25.0,9.0,24.92591,0.2094388,5.220454,9.092388,0.5187462,4.716642,0.9034926
2838,80.0,25.0,9.5,24.92383,0.2206529,5.499515,9.601415,0.5170872,4.964769,0.9027649
2839,80.0,25.0,10.0,24.92161,0.2317211,5.774861,10.10276,0.5153558,5.206516,0.9015829
2840,80.0,25.0,10.5,24.92031,0.2426897,6.047904,10.60075,0.5136196,5.444755,0.9002713
2841,80.0,25.0,11.0,24.9187,0.2536294,6.320113,11.09717,0.5118813,5.680435,0.8987869
2842,80.0,25.0,11.5,24.91756,0.2646914,6.595465,11.59929,0.5102198,5.918187,0.8973116
2843,80.0,25.0,12.0,24.91565,0.2759759,6.876117,12.11125,0.5085531,6.159214,0.8957401
2844,80.0,25.5,8.0,25.47114,0.1876376,4.779345,8.096489,0.53425,4.32555,0.9050508
2845,80.0,25.5,8.5,25.46953,0.1988073,5.063527,8.603069,0.5325725,4.581758,0.9048552
2846,80.0,25.5,9.0,25.46809,0.2096457,5.339276,9.094678,0.5308605,4.828006,0.9042435
2847,80.0,25.5,9.5,25.46621,0.2208677,5.624664,9.603316,0.5291824,5.081906,0.9035038
2848,80.0,25.5,10.0,25.46396,0.2319241,5.905706,10.10479,0.5274522,5.329792,0.9024817
2849,80.0,25.5,10.5,25.46229,0.2429037,6.184885,10.60256,0.5257193,5.573973,0.901225
2850,80.0,25.5,11.0,25.46103,0.2538592,6.463516,11.09919,0.5239904,5.815868,0.8997995
2851,80.0,25.5,11.5,25.45939,0.2649179,6.744647,11.60121,0.5222999,6.059311,0.8983881
2852,80.0,25.5,12.0,25.45744,0.2762068,7.031516,12.11304,0.520649,6.306643,0.8969108
2853,80.0,26.0,8.0,25.96843,0.1878501,4.878173,8.098216,0.5453688,4.416514,0.9053624
2854,80.0,26.0,8.5,25.96635,0.199011,5.16759,8.604778,0.5436388,4.677892,0.9052366
2855,80.0,26.0,9.0,25.96492,0.2098442,5.448588,9.096473,0.5419672,4.92999,0.9048197
2856,80.0,26.0,9.5,25.96339,0.2210668,5.739644,9.605251,0.5402834,5.189558,0.9041604
2857,80.0,26.0,10.0,25.96103,0.2321081,6.025765,10.10661,0.5385347,5.442761,0.9032482
2858,80.0,26.0,10.5,25.95921,0.2430864,6.31033,10.60442,0.5368039,5.692492,0.902091
2859,80.0,26.0,11.0,25.95755,0.2540283,6.593952,11.10101,0.5350925,5.940065,0.9008353
2860,80.0,26.0,11.5,25.9557,0.265096,6.880753,11.60316,0.533399,6.189115,0.8994822
2861,80.0,26.0,12.0,25.95347,0.2763892,7.173258,12.11506,0.5317273,6.441907,0.8980448
2862,80.0,26.5,8.0,26.46453,0.188019,4.975835,8.100114,0.5564787,4.507541,0.9058862
2863,80.0,26.5,8.5,26.46255,0.1991946,5.271198,8.606786,0.5547275,4.774421,0.9057562
2864,80.0,26.5,9.0,26.46049,0.2100274,5.557428,9.098503,0.5530317,5.031761,0.9054118
2865,80.0,26.5,9.5,26.45923,0.2212423,5.853902,9.607053,0.5513642,5.296985,0.904864
2866,80.0,26.5,10.0,26.45709,0.2322945,6.145837,10.10838,0.5496565,5.556135,0.9040485
2867,80.0,26.5,10.5,26.45585,0.2432618,6.435696,10.60629,0.5479034,5.811222,0.9029671
2868,80.0,26.5,11.0,26.45414,0.2542194,6.725154,11.10304,0.5462168,6.06467,0.9017889
2869,80.0,26.5,11.5,26.45275,0.2652847,7.01751,11.60508,0.5445124,6.319109,0.9004775
2870,80.0,26.5,12.0,26.4508,0.276576,7.315656,12.11687,0.5428337,6.577446,0.8990918
2871,80.0,27.0,8.0,26.96736,0.188208,5.075473,8.101849,0.567569,4.598358,0.905996
2872,80.0,27.0,8.5,26.966,0.1993922,5.376811,8.608801,0.5658164,4.871001,0.9059276
2873,80.0,27.0,9.0,26.96419,0.2102221,5.668467,9.100199,0.5641549,5.133921,0.9056984
2874,80.0,27.0,9.5,26.96174,0.2214263,5.970039,9.608607,0.5624415,5.404279,0.9052336
2875,80.0,27.0,10.0,26.95928,0.2324955,6.267912,10.11,0.5607253,5.668934,0.9044374
2876,80.0,27.0,10.5,26.95791,0.2434684,6.563399,10.60798,0.5590151,5.93002,0.9034984
2877,80.0,27.0,11.0,26.95533,0.2544312,6.858277,11.10475,0.5572581,6.188212,0.9022984
2878,80.0,27.0,11.5,26.9542,0.265477,7.15572,11.60648,0.5555595,6.448092,0.9011102
2879,80.0,27.0,12.0,26.95219,0.2767691,7.459532,12.11836,0.5539189,6.712588,0.8998671
2880,80.0,27.5,8.0,27.48188,0.1884045,5.177709,8.103401,0.5790431,4.692219,0.9062346
2881,80.0,27.5,8.5,27.47968,0.1995959,5.48483,8.610625,0.5773264,4.971141,0.9063437
2882,80.0,27.5,9.0,27.47814,0.2104225,5.782018,9.102266,0.5756629,5.239837,0.9062299
2883,80.0,27.5,9.5,27.47618,0.2216022,6.088783,9.609886,0.5739635,5.515724,0.9058829
2884,80.0,27.5,10.0,27.47356,0.2326718,6.392323,10.11164,0.5722527,5.786413,0.9052128
2885,80.0,27.5,10.5,27.47182,0.2436351,6.6931,10.60936,0.570511,6.052754,0.9043275
