,U_in,I_in,P_in,U_out,I_out,P_out,n
1976,28.96844,0.1840686,5.332179,10.0609,0.4872712,4.902385,0.9193963
1977,28.96701,0.1927164,5.582417,10.56257,0.48513,5.124221,0.9179217
1978,28.96579,0.2014451,5.835016,11.06712,0.4829561,5.344932,0.9160097
1979,28.96426,0.2099225,6.080251,11.55767,0.4809986,5.559222,0.9143081
1980,29.22675,0.2189964,6.400554,12.07745,0.4838833,5.844079,0.9130583
1981,29.4702,0.1539721,4.537588,8.30326,0.5053887,4.196374,0.9248028
1982,29.46908,0.1584525,4.669449,8.562814,0.5032146,4.308933,0.9227926
1983,29.46782,0.1670389,4.922272,9.063238,0.5008413,4.539244,0.9221846
1984,29.46616,0.1756211,5.174879,9.562162,0.4986481,4.768154,0.921404
1985,29.46464,0.1844177,5.4338,10.07209,0.4964128,4.999912,0.9201503
1986,29.46348,0.1928189,5.681117,10.55937,0.4942974,5.219471,0.9187405
1987,29.46172,0.2015461,5.937895,11.06465,0.4921464,5.44543,0.917064
1988,29.46062,0.2103745,6.197762,11.57579,0.4900701,5.672947,0.9153218
1989,29.73204,0.2191197,6.514875,12.07633,0.4931989,5.95603,0.9142203
1990,29.98582,0.1545938,4.635623,8.329902,0.5149151,4.289192,0.9252678
1991,29.98449,0.1585893,4.75522,8.561499,0.5128022,4.390355,0.9232706
1992,29.98314,0.1671933,5.012981,9.062346,0.5104232,4.625632,0.9227307
1993,29.98207,0.1761151,5.280295,9.581015,0.5081204,4.868309,0.9219768
1994,29.98058,0.1845058,5.53159,10.06828,0.5059873,5.094423,0.9209689
1995,29.97944,0.1932821,5.794491,10.57708,0.5037682,5.328395,0.9195623
1996,29.97831,0.2016486,6.045084,11.06221,0.5016763,5.549646,0.9180429
1997,29.97633,0.210474,6.309239,11.57358,0.4996002,5.782163,0.9164595
1998,30.23265,0.2192268,6.627806,12.07485,0.5024144,6.066577,0.9153222
1999,30.47816,0.1550958,4.727035,8.349756,0.5240278,4.375504,0.925634
2000,30.47791,0.1591037,4.849149,8.581809,0.5219021,4.478865,0.9236394
2001,30.47584,0.1672787,5.097959,9.058674,0.5196128,4.707003,0.9233112
2002,30.47473,0.176245,5.37102,9.580336,0.5172518,4.955446,0.9226267
2003,30.47318,0.1846871,5.628003,10.07109,0.5150824,5.187438,0.9217193
2004,30.47108,0.1932778,5.889384,10.56948,0.5128983,5.42107,0.9204816
2005,30.46983,0.2020067,6.15511,11.07464,0.5107077,5.655903,0.9188955
2006,30.4683,0.2105033,6.413679,11.56656,0.5087014,5.883923,0.9174021
2007,30.73776,0.2195854,6.749564,12.08835,0.5116818,6.185387,0.9164129
2008,30.97387,0.1568283,4.857579,8.442456,0.5329618,4.499507,0.9262859
2009,30.9735,0.1591171,4.928413,8.574409,0.5312006,4.554732,0.9241781
2010,30.97157,0.1677107,5.194263,9.074924,0.5287468,4.798337,0.9237764
2011,30.97022,0.1762532,5.458601,9.57229,0.5264859,5.039676,0.9232541
2012,30.96913,0.1850658,5.731328,10.08471,0.5242265,5.28667,0.9224163
2013,30.96762,0.1934379,5.990311,10.57043,0.5220791,5.518602,0.9212547
2014,30.96608,0.2021685,6.260367,11.07615,0.5198743,5.758207,0.9197875
2015,30.96447,0.2106232,6.521835,11.56626,0.5178704,5.989826,0.9184265
2016,31.23515,0.2197348,6.86345,12.08901,0.5208583,6.29666,0.9174191
2017,31.47112,0.1568193,4.935279,8.433062,0.5422735,4.573026,0.9265993
2018,31.47038,0.1593425,5.014569,8.577205,0.54044,4.635465,0.9243994
2019,31.46882,0.1675733,5.273335,9.058132,0.5380535,4.873759,0.9242272
2020,31.46744,0.176459,5.552711,9.575515,0.535711,5.129708,0.9238205
2021,31.46619,0.1852517,5.829167,10.08626,0.5334116,5.380126,0.9229665
2022,31.46485,0.1936703,6.093807,10.57553,0.5312467,5.618216,0.921955
2023,31.46377,0.202377,6.367543,11.0804,0.5290539,5.862129,0.9206265
2024,31.46247,0.2108756,6.634666,11.57211,0.5270246,6.098789,0.9192307
2025,31.73173,0.2199022,6.977877,12.09006,0.5300107,6.407863,0.9183114
2026,31.96623,0.1566437,5.007307,8.412498,0.5516044,4.64037,0.9267198
2027,31.96622,0.1594973,5.098525,8.577266,0.5496961,4.71489,0.9247555
2028,31.96372,0.1678149,5.363987,9.062539,0.5472859,4.9598,0.9246479
2029,31.96277,0.1766694,5.646845,9.578417,0.5449076,5.219352,0.9242953
2030,31.96106,0.1851063,5.916192,10.06929,0.5426527,5.464125,0.9235882
2031,31.9599,0.1938263,6.194669,10.57541,0.5404075,5.715032,0.9225727
2032,31.9585,0.2025405,6.472891,11.08098,0.538207,5.963861,0.9213598
2033,31.95709,0.2110302,6.743912,11.57281,0.5361536,6.204803,0.9200599
2034,32.23966,0.2201148,7.096427,12.09393,0.5393464,6.522817,0.9191692
2035,32.48194,0.1566378,5.087899,8.401938,0.5612925,4.715945,0.9268944
2036,32.482,0.159788,5.190234,8.583999,0.5592771,4.800834,0.9249745
2037,32.48006,0.1680329,5.457721,9.065635,0.5568694,5.048375,0.9249969
2038,32.47898,0.1769179,5.746112,9.582713,0.5544761,5.313385,0.9246922
2039,32.47772,0.1853065,6.018333,10.07078,0.552258,5.561669,0.9241213
2040,32.47659,0.193963,6.299257,10.57409,0.5500035,5.815786,0.9232495
2041,32.4752,0.2027331,6.583798,11.08284,0.5477406,6.070522,0.9220394
2042,32.47356,0.211164,6.857247,11.57243,0.5456898,6.314956,0.920917
2043,32.74174,0.2202734,7.212134,12.09516,0.5486303,6.635772,0.9200844
2044,32.97779,0.1576688,5.19957,8.451975,0.5704017,4.821021,0.9271961
2045,32.97705,0.1598571,5.271614,8.578895,0.5685589,4.877607,0.9252587
2046,32.97541,0.1684445,5.554525,9.080953,0.5660176,5.139979,0.9253678
2047,32.97431,0.1769658,5.835326,9.57725,0.5637147,5.398837,0.9251989
2048,32.97335,0.1857366,6.12436,10.08769,0.5613601,5.662827,0.9246398
2049,32.9719,0.194113,6.400275,10.57551,0.5591347,5.913134,0.9238876
2050,32.97084,0.2028195,6.687129,11.08088,0.5569218,6.171183,0.9228448
2051,32.96911,0.211286,6.965912,11.57163,0.5548531,6.420557,0.9217109
2052,33.23638,0.2203705,7.324318,12.09301,0.5577432,6.744797,0.920877
2053,33.47467,0.1559918,5.221772,8.343378,0.5800923,4.83993,0.9268749
2054,33.47404,0.1599182,5.353107,8.572799,0.5778873,4.954112,0.9254646
2055,33.47224,0.1684593,5.63871,9.072828,0.575321,5.219789,0.9257062
2056,33.4715,0.1773489,5.936135,9.591177,0.5728795,5.494588,0.9256172
2057,33.47019,0.1857852,6.218266,10.08226,0.5706174,5.753112,0.9251955
2058,33.46846,0.1944725,6.508694,10.58775,0.5683114,6.017141,0.9244775
2059,33.46739,0.2028434,6.78864,11.07339,0.5661492,6.269194,0.923483
2060,33.46561,0.2116273,7.082236,11.58282,0.5639887,6.532578,0.9223892
2061,33.72199,0.2202861,7.428486,12.08014,0.5667585,6.846521,0.9216577
2062,33.97208,0.1567509,5.325154,8.378492,0.5892947,4.937401,0.9271847
2063,33.97083,0.1604275,5.449854,8.592187,0.5870752,5.04426,0.925577
2064,33.9695,0.168615,5.727769,9.070785,0.5846277,5.303032,0.925846
2065,33.96862,0.177439,6.027359,9.58655,0.582154,5.580848,0.9259192
2066,33.96691,0.1858728,6.313523,10.07743,0.5798557,5.843456,0.9255459
2067,33.96564,0.194577,6.608932,10.58395,0.5775216,6.112462,0.924879
2068,33.96395,0.2029314,6.892351,11.06965,0.5753602,6.369035,0.924073
2069,33.96263,0.2117304,7.190921,11.58056,0.5731994,6.637968,0.923104
2070,34.2418,0.2208197,7.561263,12.10174,0.5762888,6.9741,0.9223459
2071,34.48595,0.1574429,5.429569,8.408694,0.5988508,5.035553,0.9274315
2072,34.48531,0.1605503,5.536629,8.589005,0.5967212,5.125241,0.925697
2073,34.4838,0.1687694,5.819811,9.06986,0.5942429,5.389699,0.9260952
2074,34.48241,0.1775814,6.123433,9.584455,0.5917386,5.671493,0.926195
2075,34.48132,0.1863703,6.426293,10.09719,0.5893141,5.950416,0.9259483
2076,34.48008,0.1947057,6.713468,10.58254,0.5870852,6.212856,0.9254316
2077,34.47791,0.2034224,7.01358,11.08926,0.5847995,6.484995,0.9246341
2078,34.47671,0.2118762,7.304794,11.58023,0.5827087,6.747901,0.9237633
2079,34.75055,0.2209803,7.679189,12.10249,0.5856844,7.088237,0.923045
2080,34.98363,0.157911,5.524302,8.426387,0.6081226,5.124276,0.9275879
2081,34.98127,0.1706704,5.970266,8.596451,0.6411119,5.511287,0.9231225
2082,34.97992,0.1794719,6.277915,9.077316,0.6388583,5.799119,0.9237334
2083,34.9791,0.1889133,6.608016,9.592616,0.6365625,6.1063,0.9240745
2084,34.97704,0.1982827,6.935342,10.1034,0.6343423,6.409011,0.9241089
2085,34.97556,0.2072443,7.248484,10.5915,0.632264,6.696623,0.9238654
2086,34.97379,0.2165631,7.574034,11.09829,0.630132,6.993386,0.923337
2087,34.97218,0.2255461,7.887837,11.58735,0.6281658,7.27878,0.9227852
2088,29.92404,0.2331252,6.976048,12.09111,0.529022,6.396464,0.916918
2089,24.93178,0.1579983,3.939179,8.079978,0.4468376,3.610438,0.9165458
2090,24.9309,0.166701,4.156006,8.553075,0.4448106,3.804499,0.9154218
2091,24.92913,0.1759387,4.386001,9.055081,0.4427249,4.00891,0.9140241
2092,24.92711,0.1851168,4.614427,9.552334,0.4408193,4.210853,0.9125409
2093,24.92646,0.194549,4.849419,10.0644,0.4388213,4.416475,0.9107226
2094,24.92508,0.2035064,5.072412,10.5497,0.4368941,4.6091,0.9086602
2095,24.92338,0.2128276,5.304383,11.05536,0.4348623,4.807558,0.9063369
2096,24.92166,0.2222469,5.538762,11.5659,0.4329468,5.007421,0.9040686
2097,25.2093,0.231637,5.839406,12.07016,0.4367594,5.271755,0.9027896
2098,25.47302,0.1616866,4.118646,8.272832,0.4573462,3.783548,0.9186389
2099,25.47242,0.1669109,4.251624,8.556254,0.4553478,3.896072,0.9163727
2100,25.47073,0.1761357,4.486305,9.05781,0.4532569,4.105515,0.9151217
2101,25.46897,0.1853366,4.720334,9.55681,0.4513242,4.31322,0.9137532
2102,25.46767,0.1947551,4.959959,10.06772,0.4493092,4.523517,0.9120069
2103,25.46669,0.2039123,5.192973,10.56422,0.4473384,4.72578,0.9100338
2104,25.46489,0.2129172,5.421913,11.05263,0.4453914,4.922744,0.907935
2105,25.46324,0.2223371,5.661422,11.56314,0.4434609,5.127802,0.9057446
2106,25.71841,0.2316583,5.957882,12.06368,0.446649,5.388233,0.9043872
2107,25.96992,0.1636235,4.249288,8.370922,0.4667407,3.90705,0.9194598
2108,25.96886,0.1672934,4.344419,8.56861,0.4649911,3.984327,0.9171139
2109,25.96721,0.1761708,4.574664,9.050889,0.4629867,4.190441,0.9160107
2110,25.9658,0.1857044,4.821963,9.569181,0.4609201,4.410628,0.9146954
2111,25.96438,0.1947706,5.057099,10.06053,0.4590127,4.617912,0.9131544
2112,25.96293,0.2041227,5.299624,10.56805,0.456976,4.829343,0.9112614
2113,25.96168,0.2130797,5.531908,11.05377,0.4550474,5.029987,0.9092681
2114,25.96046,0.2225107,5.776479,11.56443,0.4530956,5.239793,0.9070911
2115,26.21917,0.2318623,6.079236,12.06717,0.4563433,5.506773,0.9058331
2116,26.46617,0.1643285,4.349145,8.400976,0.4763384,4.001707,0.9201134
2117,26.46578,0.1674206,4.430916,8.567268,0.4746767,4.066683,0.9177972
2118,26.46437,0.1762952,4.665542,9.049895,0.4726544,4.277473,0.9168224
2119,26.46301,0.1858128,4.917166,9.566639,0.4706234,4.502284,0.9156259
2120,26.46149,0.1948449,5.155887,10.05712,0.4686869,4.71364,0.9142247
2121,26.45987,0.2041916,5.402881,10.56466,0.466649,4.929986,0.9124736
2122,26.45835,0.2134589,5.647769,11.0666,0.4646225,5.14179,0.9104107
2123,26.45714,0.2225005,5.886726,11.5566,0.4627799,5.34816,0.9085119
2124,26.72548,0.2322068,6.205837,12.07845,0.466143,5.630284,0.9072562
2125,26.96942,0.1652244,4.456005,8.442082,0.4859108,4.102099,0.9205778
2126,26.96914,0.1675512,4.518711,8.566184,0.4843491,4.149023,0.9181874
2127,26.96824,0.1767554,4.766782,9.06712,0.4822465,4.372586,0.9173037
2128,26.96633,0.1859007,5.013059,9.563519,0.4802531,4.592909,0.9161889
2129,26.96483,0.1953121,5.266558,10.07455,0.4782587,4.818243,0.9148751
2130,26.96366,0.2042222,5.506577,10.55803,0.4763126,5.028925,0.9132578
2131,26.96175,0.2135256,5.757024,11.06249,0.4742886,5.24681,0.9113755
2132,26.95986,0.2229398,6.010427,11.57269,0.4723393,5.466237,0.9094591
2133,27.23095,0.2322685,6.32489,12.0737,0.4758314,5.745045,0.9083233
2134,27.48533,0.1633957,4.490985,8.332037,0.4963244,4.135394,0.9208209
2135,27.48438,0.1675642,4.605399,8.557904,0.4944761,4.231679,0.9188519
2136,27.48232,0.1767821,4.858382,9.059299,0.4923167,4.460045,0.9180103
2137,27.48052,0.186301,5.119648,9.576184,0.4902818,4.695029,0.917061
2138,27.47916,0.1953272,5.367428,10.06709,0.4883195,4.915956,0.9158866
2139,27.47831,0.2046261,5.62278,10.57148,0.4862881,5.140787,0.9142785
2140,27.47639,0.213628,5.869728,11.0595,0.4843258,5.356401,0.9125468
2141,27.47467,0.2230469,6.128139,11.56995,0.4823668,5.58096,0.9107103
2142,27.73197,0.2323709,6.444103,12.07133,0.4855852,5.86166,0.9096161
2143,27.9807,0.1640342,4.589792,8.358597,0.5059415,4.228961,0.9213839
2144,27.97947,0.1680603,4.702238,8.576292,0.5040718,4.323067,0.9193637
2145,27.97789,0.1769215,4.949891,9.058522,0.5020096,4.547465,0.9187001
2146,27.97604,0.1864111,5.215044,9.574807,0.4999116,4.786557,0.9178364
2147,27.97418,0.1954312,5.467028,10.06514,0.4979614,5.01205,0.916778
2148,27.97288,0.2047728,5.728086,10.57244,0.4959105,5.242984,0.9153118
2149,27.97118,0.2137269,5.978193,11.05802,0.4939425,5.462028,0.9136586
2150,27.96903,0.2231902,6.242414,11.57135,0.4919776,5.692844,0.9119619
2151,28.22514,0.2325103,6.562637,12.07246,0.4951849,5.978099,0.9109294
2152,28.47628,0.1644043,4.681623,8.37101,0.5155931,4.316034,0.9219097
2153,28.47498,0.1682217,4.790107,8.576814,0.5137371,4.406227,0.9198598
2154,28.47343,0.177038,5.040878,9.056546,0.5116972,4.63421,0.9193258
2155,28.47179,0.1865063,5.310168,9.571883,0.5096051,4.87788,0.9185924
2156,28.47054,0.1955946,5.568684,10.06498,0.5076333,5.109321,0.9175095
2157,28.46922,0.2049592,5.835028,10.57426,0.5055506,5.345823,0.9161607
2158,28.46786,0.2139202,6.089849,11.06064,0.5035961,5.570094,0.9146522
2159,28.46627,0.2233555,6.3581,11.57217,0.5016291,5.804935,0.9129984
2160,28.72129,0.2326609,6.682322,12.07184,0.5048008,6.093875,0.9119399
2161,28.97258,0.1645507,4.767458,8.369588,0.5253013,4.396555,0.922201
2162,28.97154,0.1684363,4.879858,8.580341,0.5234337,4.49124,0.9203627
2163,28.97051,0.1772709,5.13563,9.06176,0.5213724,4.724552,0.9199557
2164,28.96939,0.1867692,5.410589,9.57882,0.5192859,4.974146,0.9193353
2165,28.96784,0.1957739,5.671145,10.06842,0.5172853,5.208248,0.9183767
2166,28.96596,0.2051351,5.941935,10.5765,0.5152121,5.449143,0.9170654
2167,28.96546,0.2140916,6.201263,11.06229,0.5132586,5.677814,0.9155899
2168,28.9635,0.223493,6.47314,11.57282,0.5112665,5.916796,0.9140533
2169,29.21624,0.232805,6.801689,12.07346,0.5143985,6.210572,0.9130927
2170,29.46884,0.1650451,4.863688,8.389278,0.5349524,4.487864,0.9227287
2171,29.46777,0.1685734,4.967482,8.579741,0.5331494,4.574284,0.9208457
2172,29.46641,0.1774249,5.228076,9.061414,0.5310448,4.812016,0.9204182
2173,29.46501,0.1868642,5.505956,9.574718,0.528954,5.064585,0.9198376
2174,29.46303,0.1959543,5.773409,10.06868,0.5269187,5.305378,0.9189334
2175,29.46134,0.2052691,6.047502,10.57527,0.52485,5.550428,0.9178053
2176,29.45995,0.2145658,6.321096,11.08034,0.5228089,5.792902,0.9164395
2177,29.45887,0.223605,6.587152,11.57048,0.5209268,6.027373,0.9150195
2178,29.73965,0.2332936,6.93807,12.09156,0.5245025,6.342054,0.9140947
2179,29.98421,0.166069,4.979449,8.436493,0.5448716,4.596805,0.9231553
2180,29.98375,0.1686749,5.057505,8.57589,0.5432421,4.658784,0.9211625
2181,29.9824,0.1778605,5.332684,9.076648,0.5410484,4.910906,0.9209069
2182,29.98052,0.186985,5.605907,9.573492,0.5389795,5.159915,0.9204426
2183,29.97902,0.1963309,5.885809,10.08132,0.5369283,5.412947,0.9196607
2184,29.97739,0.2053238,6.155072,10.57024,0.5349125,5.654155,0.9186173
2185,29.97609,0.2146763,6.435155,11.07771,0.5328624,5.902894,0.9172885
2186,29.9746,0.2237168,6.705822,11.56876,0.5309641,6.142597,0.9160095
2187,30.24057,0.2334262,7.058941,12.09083,0.5342461,6.459477,0.9150773
2188,30.47719,0.1665659,5.076459,8.455209,0.5544786,4.688232,0.923524
2189,30.47667,0.1688275,5.1453,8.57594,0.5529019,4.741653,0.9215503
2190,30.47524,0.1780352,5.425665,9.077793,0.550675,4.998914,0.9213458
2191,30.47373,0.1873901,5.710475,9.587209,0.5485882,5.259429,0.9210143
2192,30.47182,0.1963984,5.984618,10.07677,0.5465611,5.507568,0.9202874
2193,30.47046,0.2057552,6.269458,10.58503,0.5444542,5.763064,0.9192286
2194,30.4691,0.2147179,6.54226,11.07175,0.5424801,6.006206,0.9180628
2195,30.4671,0.2241273,6.828507,11.58211,0.5404924,6.260042,0.9167511
2196,30.72472,0.2334205,7.171778,12.08245,0.5436851,6.569047,0.9159579
2197,30.97299,0.1651384,5.11483,8.367899,0.5644816,4.723525,0.9234959
2198,30.97235,0.169142,5.238725,8.584564,0.5625601,4.829333,0.9218528
2199,30.9711,0.1780311,5.51382,9.069262,0.5604122,5.082525,0.9217793
2200,30.96969,0.1875151,5.807285,9.585279,0.5582491,5.350973,0.9214241
2201,30.96836,0.1965308,6.086237,10.07611,0.5562524,5.604862,0.9209076
2202,30.96647,0.2058524,6.374523,10.58326,0.554128,5.864478,0.919987
2203,30.96521,0.2148032,6.651425,11.06953,0.552149,6.112029,0.9189051
2204,30.96381,0.2241868,6.941678,11.57926,0.5501432,6.370251,0.9176818
2205,31.216,0.2335114,7.289294,12.08068,0.5532278,6.683367,0.9168745
2206,31.47036,0.1655696,5.210536,8.38297,0.5741757,4.813297,0.9237624
2207,31.47001,0.1692833,5.327345,8.58362,0.572286,4.912286,0.9220888
2208,31.46831,0.1781476,5.606005,9.067567,0.5701241,5.169639,0.9221609
2209,31.46675,0.1876461,5.904613,9.584501,0.567969,5.4437,0.9219401
2210,31.4649,0.1966608,6.187912,10.07521,0.5659308,5.701873,0.9214535
2211,31.46355,0.2059875,6.481097,10.58216,0.5638241,5.966477,0.9205968
2212,31.4624,0.2149204,6.761912,11.06765,0.5618314,6.218151,0.9195847
2213,31.46059,0.2243547,7.058331,11.57929,0.5598173,6.482286,0.9183879
2214,31.7324,0.2340125,7.425779,12.09949,0.5632007,6.814444,0.917674
2215,31.96522,0.1661672,5.311573,8.406802,0.5838116,4.907989,0.924018
2216,31.96425,0.1695126,5.418342,8.587219,0.5819585,4.997406,0.9223127
2217,31.96326,0.1783285,5.699958,9.068137,0.579796,5.257669,0.9224048
2218,31.96176,0.1877496,6.000809,9.581724,0.5776343,5.534733,0.9223312
2219,31.96036,0.1968115,6.290167,10.07475,0.5755816,5.798838,0.9218893
2220,31.95869,0.2061529,6.588378,10.58319,0.5734614,6.069052,0.9211754
2221,31.95742,0.2151547,6.875789,11.07225,0.5714401,6.327127,0.9202039
2222,31.95599,0.2245243,7.174898,11.58173,0.5694492,6.595209,0.919206
2223,32.22011,0.2338518,7.53473,12.08313,0.5727431,6.92053,0.9184842
2224,32.48114,0.1665451,5.409576,8.41855,0.5938849,4.99965,0.9242221
2225,32.48016,0.1697586,5.513786,8.59164,0.5920585,5.086754,0.9225519
2226,32.47861,0.1785715,5.799753,9.072291,0.5898668,5.351443,0.9227018
2227,32.4772,0.1880669,6.107885,9.591093,0.5876554,5.636258,0.9227839
2228,32.47581,0.1970339,6.398836,10.07867,0.5856076,5.902146,0.9223781
2229,32.47455,0.2064481,6.704309,10.59085,0.5834707,6.179449,0.9217129
2230,32.47342,0.2154283,6.995693,11.07885,0.5814678,6.441995,0.9208515
2231,32.47106,0.2247898,7.299164,11.58824,0.5794548,6.71486,0.9199492
2232,32.73254,0.2341503,7.664334,12.09151,0.5826908,7.045609,0.9192721
2233,32.97683,0.1651221,5.445202,8.331295,0.6038965,5.03124,0.9239767
2234,32.97632,0.1696856,5.595606,8.578778,0.6018488,5.163128,0.9227111
2235,32.97449,0.1788507,5.897511,9.07936,0.5995622,5.443641,0.9230404
2236,32.97322,0.1883192,6.209489,9.595469,0.597348,5.731835,0.9230767
2237,32.97226,0.1973323,6.506492,10.0865,0.5952576,6.004067,0.9227811
2238,32.97025,0.2066537,6.813426,10.59333,0.5931371,6.283294,0.9221931
2239,32.96869,0.2156073,7.108291,11.08054,0.5911209,6.549936,0.9214503
2240,32.967,0.2249954,7.417423,11.59058,0.5890882,6.827875,0.9205185
2241,33.22902,0.2343332,7.786663,12.09284,0.5923482,7.163174,0.9199286
2242,33.47395,0.165338,5.534515,8.333635,0.6136423,5.113871,0.9239962
2243,33.47288,0.1698708,5.686064,8.580033,0.6115835,5.247406,0.9228539
2244,33.47141,0.1790749,5.993891,9.082262,0.6092571,5.533432,0.9231787
2245,33.47055,0.1884487,6.307483,9.593533,0.6070708,5.823954,0.9233403
2246,33.46848,0.1974645,6.608836,10.08426,0.6049865,6.100841,0.9231339
2247,33.46624,0.2067697,6.919807,10.59094,0.602832,6.384556,0.9226494
2248,33.465,0.2157058,7.218595,11.07682,0.6008118,6.655084,0.9219362
2249,33.46299,0.2250084,7.529454,11.58341,0.5987836,6.935956,0.9211766
2250,33.71864,0.234377,7.902874,12.08758,0.6018865,7.275352,0.9205958
2251,33.97055,0.1665512,5.657835,8.391374,0.6232063,5.229557,0.9243037
2252,33.96955,0.1703291,5.786005,8.595564,0.6212246,5.339776,0.9228779
2253,33.96799,0.1791134,6.084123,9.075605,0.6190112,5.617901,0.9233707
2254,33.96643,0.1886213,6.406791,9.594772,0.6167553,5.917627,0.9236491
2255,33.96502,0.1976171,6.712068,10.08516,0.6146971,6.199316,0.9236073
2256,33.96401,0.2069179,7.027762,10.59138,0.6125314,6.487555,0.9231324
2257,33.96179,0.215878,7.331603,11.07853,0.6104828,6.76325,0.922479
2258,33.96113,0.2252288,7.649024,11.58681,0.6084653,7.050172,0.9217088
2259,34.2444,0.234927,8.044933,12.10907,0.6120306,7.411123,0.9212162
2260,34.48471,0.1670732,5.761473,8.410352,0.6332449,5.325813,0.9243839
2261,34.48393,0.1705194,5.88018,8.596668,0.6313266,5.427305,0.9229828
2262,34.4822,0.1793185,6.183297,9.077704,0.6290869,5.710664,0.923563
2263,34.48125,0.1887654,6.508867,9.593283,0.6268408,6.013461,0.9238875
2264,34.47907,0.1977636,6.818706,10.08387,0.6247157,6.299554,0.9238636
2265,34.47818,0.207043,7.138468,10.58929,0.6225796,6.592675,0.923542
2266,34.47684,0.2163465,7.458946,11.09543,0.6204559,6.884227,0.9229491
2267,34.4754,0.2253172,7.7679,11.58393,0.6184996,7.164656,0.9223413
2268,34.74411,0.2350272,8.165811,12.10661,0.6217735,7.52757,0.9218399
2269,34.98197,0.1680648,5.879237,8.45667,0.64286,5.436455,0.9246871
2270,34.97994,0.1786584,6.249459,8.557842,0.6735932,5.764504,0.9224004
2271,34.97849,0.1882921,6.586173,9.055906,0.6714376,6.080476,0.9232183
2272,34.97731,0.1978964,6.921883,9.551654,0.6695023,6.394855,0.9238605
2273,34.97544,0.2077747,7.267013,10.0619,0.6674752,6.716066,0.9241853
